w1 houghall: Line 1 / Spread 1
5
1
650
1
0
 57.5          25            58.79521 
 62.5          25            85.70586 
 67.5          25            73.15755 
 72.5          25            62.40101 
 77.5          25            93.69924 
 82.5          25            71.56326 
 87.5          25            35.78529 
 92.5          25            76.93421 
 97.5          25            82.23699 
 102.5         25            61.07619 
 107.5         25            37.56302 
 112.5         25            50.82811 
 117.5         25            61.4995 
 122.5         25            62.43846 
 127.5         25            69.87827 
 132.5         25            86.89609 
 137.5         25            73.96859 
 142.5         25            114.0588 
 147.5         25            62.61108 
 152.5         25            77.55859 
 157.5         25            48.30739 
 162.5         25            92.53242 
 167.5         25            74.69408 
 172.5         25            67.14378 
 177.5         25            76.27929 
 182.5         25            81.08878 
 187.5         25            87.67085 
 192.5         25            81.19832 
 197.5         25            69.17666 
 202.5         25            87.4397 
 207.5         25            61.1271 
 212.5         25            81.85523 
 217.5         25            82.86523 
 222.5         25            84.47057 
 227.5         25            91.35764 
 232.5         25            112.4512 
 237.5         25            70.1492 
 242.5         25            78.93465 
 247.5         25            81.23155 
 252.5         25            83.04533 
 257.5         25            84.79651 
 262.5         25            83.58978 
 267.5         25            68.57218 
 272.5         25            80.16316 
 277.5         25            82.28345 
 45            30            44.80346 
 50            30            48.13329 
 55            30            57.17285 
 60            30            62.73905 
 65            30            60.32685 
 70            30            79.25367 
 75            30            76.24994 
 80            30            75.34635 
 85            30            72.85326 
 90            30            64.67712 
 95            30            67.92578 
 100           30            40.32988 
 105           30            45.79243 
 110           30            56.39032 
 115           30            58.26674 
 120           30            72.36003 
 125           30            67.65333 
 130           30            77.73973 
 135           30            205.2339 
 140           30            70.62925 
 145           30            73.35561 
 150           30            59.82941 
 155           30            73.05268 
 160           30            66.70999 
 165           30            93.62936 
 170           30            207.3989 
 175           30            70.89412 
 180           30            73.21981 
 185           30            53.95705 
 190           30            68.68708 
 195           30            64.60499 
 200           30            56.26519 
 205           30            66.74799 
 210           30            65.95063 
 215           30            73.48833 
 220           30            80.15726 
 225           30            85.23895 
 230           30            80.88179 
 235           30            67.17485 
 240           30            80.41258 
 245           30            71.94588 
 250           30            75.50325 
 255           30            74.14312 
 260           30            71.18919 
 265           30            63.40165 
 270           30            66.42307 
 52.5          35            42.80134 
 57.5          35            43.79851 
 62.5          35            63.3333 
 67.5          35            70.71722 
 72.5          35            66.55583 
 77.5          35            68.56853 
 82.5          35            72.54207 
 87.5          35            56.92689 
 92.5          35            61.55065 
 97.5          35            51.88173 
 102.5         35            52.91462 
 107.5         35            51.10116 
 112.5         35            49.07864 
 117.5         35            54.65024 
 122.5         35            61.67635 
 127.5         35            71.78582 
 132.5         35            60.18089 
 137.5         35            64.00294 
 142.5         35            71.89828 
 147.5         35            72.43877 
 152.5         35            72.88048 
 157.5         35            62.96484 
 162.5         35            69.10529 
 167.5         35            76.21033 
 172.5         35            67.13716 
 177.5         35            72.38354 
 182.5         35            62.49237 
 187.5         35            64.96508 
 192.5         35            68.62653 
 197.5         35            59.11454 
 202.5         35            55.43097 
 207.5         35            60.92488 
 212.5         35            72.64684 
 217.5         35            69.2403 
 222.5         35            64.1132 
 227.5         35            65.80689 
 232.5         35            70.2644 
 237.5         35            70.7254 
 242.5         35            65.53179 
 247.5         35            70.75421 
 252.5         35            71.65186 
 257.5         35            69.29175 
 262.5         35            67.20244 
 60            40            53.6743 
 65            40            65.12766 
 70            40            85.21751 
 75            40            72.04236 
 80            40            78.71045 
 85            40            80.52456 
 90            40            72.43409 
 95            40            49.93897 
 100           40            47.11295 
 105           40            51.90363 
 110           40            48.45368 
 115           40            57.3721 
 120           40            54.71236 
 125           40            66.48318 
 130           40            68.00967 
 135           40            82.53903 
 140           40            69.58462 
 145           40            70.20248 
 150           40            70.48628 
 155           40            69.48837 
 160           40            77.87231 
 165           40            61.82619 
 170           40            66.06538 
 175           40            58.64326 
 180           40            59.40109 
 185           40            58.84137 
 190           40            50.56215 
 195           40            61.83705 
 200           40            58.95844 
 205           40            42.35783 
 210           40            63.61521 
 215           40            48.09453 
 220           40            67.08629 
 225           40            72.2768 
 230           40            65.30067 
 235           40            68.19355 
 240           40            69.70881 
 245           40            76.97611 
 250           40            69.33969 
 255           40            64.51141 
 67.5          45            65.42468 
 72.5          45            60.50746 
 77.5          45            78.45022 
 82.5          45            79.93095 
 87.5          45            63.38887 
 92.5          45            72.36382 
 97.5          45            67.27091 
 102.5         45            65.37581 
 107.5         45            71.36761 
 112.5         45            60.87135 
 117.5         45            53.77645 
 122.5         45            55.75349 
 127.5         45            59.51247 
 132.5         45            66.94691 
 137.5         45            63.61743 
 142.5         45            70.14132 
 147.5         45            68.31799 
 152.5         45            76.90671 
 157.5         45            67.29261 
 162.5         45            69.3636 
 167.5         45            59.94584 
 172.5         45            71.32738 
 177.5         45            63.65051 
 182.5         45            63.8243 
 187.5         45            56.78257 
 192.5         45            59.11542 
 197.5         45            66.09374 
 202.5         45            55.60161 
 207.5         45            59.36947 
 212.5         45            61.80849 
 217.5         45            69.55046 
 222.5         45            62.86647 
 227.5         45            74.60019 
 232.5         45            68.80493 
 237.5         45            73.92461 
 242.5         45            74.68003 
 247.5         45            70.38825 
 75            50            67.45919 
 80            50            72.69479 
 85            50            68.71018 
 90            50            68.75522 
 95            50            54.8423 
 100           50            62.36731 
 105           50            71.79411 
 110           50            64.67331 
 115           50            66.66243 
 120           50            62.1029 
 125           50            54.98039 
 130           50            62.75726 
 135           50            69.23061 
 140           50            77.00022 
 145           50            72.9291 
 150           50            71.5092 
 155           50            62.84644 
 160           50            66.05947 
 165           50            63.31083 
 170           50            66.78602 
 175           50            68.22482 
 180           50            74.3493 
 185           50            65.71657 
 190           50            63.22375 
 195           50            54.83574 
 200           50            61.86945 
 205           50            60.93664 
 210           50            59.45378 
 215           50            63.94168 
 220           50            61.26555 
 225           50            67.59135 
 230           50            66.55589 
 235           50            71.14761 
 240           50            72.80492 
 82.5          55            64.06802 
 87.5          55            76.62227 
 92.5          55            59.68104 
 97.5          55            66.78705 
 102.5         55            67.96061 
 107.5         55            68.73674 
 112.5         55            60.61438 
 117.5         55            66.31196 
 122.5         55            63.99912 
 127.5         55            70.19252 
 132.5         55            65.34391 
 137.5         55            67.23598 
 142.5         55            19.83884 
 147.5         55            43.03008 
 152.5         55            87.20546 
 157.5         55            90.39169 
 162.5         55            72.74189 
 167.5         55            66.72247 
 172.5         55            65.92863 
 177.5         55            71.69784 
 182.5         55            71.34329 
 187.5         55            62.58804 
 192.5         55            60.09789 
 197.5         55            59.39653 
 202.5         55            56.15211 
 207.5         55            62.42653 
 212.5         55            69.27244 
 217.5         55            63.51852 
 222.5         55            60.08089 
 227.5         55            66.59909 
 232.5         55            71.49675 
 90            60            61.5866 
 95            60            63.58908 
 100           60            62.69467 
 105           60            65.44061 
 110           60            69.28355 
 115           60            70.12434 
 120           60            66.11832 
 125           60            61.66581 
 130           60            58.52866 
 135           60            86.57509 
 140           60            45.71267 
 145           60            51.15949 
 150           60            84.72915 
 155           60            66.10258 
 160           60            59.91957 
 165           60            65.82929 
 170           60            61.23353 
 175           60            95.4613 
 180           60            31.04399 
 185           60            15.88461 
 190           60            19.60486 
 195           60            57.96409 
 200           60            58.81544 
 205           60            58.52782 
 210           60            62.90104 
 215           60            60.52403 
 220           60            57.71523 
 225           60            65.36629 
 97.5          65            55.25986 
 102.5         65            55.94604 
 107.5         65            79.37714 
 112.5         65            70.07826 
 117.5         65            75.02827 
 122.5         65            81.22021 
 127.5         65            55.63456 
 132.5         65            52.38752 
 137.5         65            70.31956 
 142.5         65            75.73666 
 147.5         65            75.41107 
 152.5         65            70.4938 
 157.5         65            79.64339 
 162.5         65            65.58321 
 167.5         65            56.08004 
 172.5         65            66.91469 
 177.5         65            53.73156 
 182.5         65            66.80949 
 187.5         65            62.61277 
 192.5         65            72.6944 
 197.5         65            65.31037 
 202.5         65            68.97145 
 207.5         65            54.40799 
 212.5         65            63.5626 
 217.5         65            62.0639 
 105           70            63.10555 
 110           70            69.21842 
 115           70            69.11185 
 120           70            67.84973 
 125           70            67.84007 
 130           70            71.50728 
 135           70            68.72353 
 140           70            69.30492 
 145           70            69.88425 
 150           70            69.61878 
 155           70            75.45811 
 160           70            68.74699 
 165           70            64.08666 
 170           70            65.07047 
 175           70            62.98889 
 180           70            64.05357 
 185           70            81.86337 
 190           70            65.67237 
 195           70            72.88212 
 200           70            55.26762 
 205           70            68.66586 
 210           70            76.50395 
 112.5         75            76.44712 
 117.5         75            83.33412 
 122.5         75            67.41191 
 127.5         75            69.00099 
 132.5         75            69.22692 
 137.5         75            71.10995 
 142.5         75            69.83275 
 147.5         75            68.74855 
 152.5         75            76.07205 
 157.5         75            67.38769 
 162.5         75            69.55959 
 167.5         75            69.46663 
 172.5         75            59.68666 
 177.5         75            63.57263 
 182.5         75            66.39162 
 187.5         75            68.12113 
 192.5         75            67.78601 
 197.5         75            68.50804 
 202.5         75            67.97929 
 120           80            89.25768 
 125           80            73.69169 
 130           80            52.84739 
 135           80            72.50581 
 140           80            65.71526 
 145           80            65.3487 
 150           80            71.83157 
 155           80            75.77544 
 160           80            68.21255 
 165           80            72.20325 
 170           80            67.02322 
 175           80            68.6482 
 180           80            65.61058 
 185           80            66.79102 
 190           80            64.39352 
 195           80            60.67477 
 127.5         85            61.12646 
 132.5         85            69.11895 
 137.5         85            66.7627 
 142.5         85            74.91743 
 147.5         85            68.7085 
 152.5         85            69.51945 
